"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"RSTD","64",53.06,223.33,NA,NA,452.66,464.32,0.01,0.01,0.01
"RSTD","65",49.72,227.66,NA,NA,461.32,472.98,0.01,0.01,0.01
"RSTD","67",78.89,126.37,NA,NA,258.74,270.4,0.0379566210088062,0.177149785004193,0.434555864282015
"RSTD","68",55,227.27,NA,NA,460.54,472.2,0.133714519535966,0.183881181976946,0.028953951456697
"RSTD","69",50.56,249.53,NA,NA,505.06,516.72,0.175042394577965,0.163781292076388,0
"RSTD","70",89.72,83.73,NA,NA,173.46,185.12,0,0,0.675325743090455
"RSTD","71",56.39,220.88,NA,NA,447.76,459.42,0,0.0526963456967221,0.034709188701415
"RSTD","72",48.06,248.19,NA,NA,502.38,514.04,0.016389993578914,0.00212565448328309,0.0034538374495938
"RSTD","73",95.56,47.78,NA,NA,101.56,113.22,0,0.254400868560291,0.987756245491358
"RSTD","74",65.83,173.78,NA,NA,353.56,365.22,0.0352584999816337,0,0.122884577486831
"RSTD","75",91.11,138.24,NA,NA,282.48,294.14,0,0.759697115478797,6.10568213366785
"RSTD","76",52.5,227.24,NA,NA,460.48,472.14,0,0,0.0293115497108003
"RSTD","77",55.83,205.76,NA,NA,417.52,429.18,0.159510590095737,0.189034455595884,0.0509868953061075
"RSTD","78",93.89,55.47,NA,NA,116.94,128.6,0.00387494774772124,0.00197981845063825,1.12199797661218
"RSTD","79",90.56,76.89,NA,NA,159.78,171.44,0,0,0.746719961332958
"RSTD","80",89.44,109.89,NA,NA,225.78,237.44,0.0440466725277962,0.298664479899314,0.970639385220141
"RSTD","81",96.11,56.85,NA,NA,119.7,131.36,0.0718964437727882,0.664367361917037,4.26929086055509
"RSTD","82",96.11,53.38,NA,NA,112.76,124.42,0,0,1.00597186592325
"RSTD","83",89.17,85.65,NA,NA,177.3,188.96,0,1,0.693600360051064
"RSTD","84",56.94,232.4,NA,NA,470.8,482.46,0.01,0.01,0.01
"RSTD","85",51.67,229.99,NA,NA,465.98,477.64,0.156937263473586,0.132730569131176,0.0280958618654655
"RSTD","86",55,234.84,NA,NA,475.68,487.34,0.0365548181853945,0.0570149143598317,0.0240227837388186
