"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"Utility","13",100,67.18,NA,NA,140.36,152.02,0.0019205130849905,0.915181351775191,1.65763140751341
"Utility","14",100,131.09,NA,NA,268.18,279.84,0.946753930286555,0.823116497676283,1.86375615820548
"Utility","15",100,125.82,NA,NA,257.64,269.3,0.000393181939837769,0.593058438885267,4.20054948502007
"Utility","16",100,102.74,NA,NA,211.48,223.14,0.00370333990321825,0.722488559479108,3.63616811417613
"Utility","17",100,172.15,NA,NA,350.3,361.96,0.0161583439004513,0.404597745466037,9.94627624024298
"Utility","18",100,220.43,NA,NA,446.86,458.52,0.134787666351361,0.993295687365885,0.0398141517088583
"Utility","19",100,196.74,NA,NA,399.48,411.14,0.000590380691083347,0.886808539148461,0.720795669872942
"Utility","20",100,66.2,NA,NA,138.4,150.06,0.00242334453017801,0.868992315163131,6.5838441182005
"Utility","21",100,101,NA,NA,208,219.66,0.951050671393057,0.657317031834511,9.93874421959132
"Utility","22",100,98.42,NA,NA,202.84,214.5,0.903107237137136,0.999719316775212,9.68366790859079
"Utility","23",100,107.73,NA,NA,221.46,233.12,0.968581177283049,0.74770877765904,3.61894814734528
"Utility","24",100,102.84,NA,NA,211.68,223.34,1.56260635130869e-05,0.854128956107626,4.10882700121923
"Utility","25",100,154.27,NA,NA,314.54,326.2,0.974649199881326,0.847903840227089,1.67339811033043
"Utility","26",100,198.7,NA,NA,403.4,415.06,0.000173430405760372,0.609435580729405,2.966266727164
