"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"Utility","3",100,164.49,NA,NA,334.98,346.64,0.987739697546815,0.708220505351613,2.64129554153141
"Utility","4",100,106.94,NA,NA,219.88,231.54,0.973705892242798,0.749759758181624,2.92656462860062
"Utility","5",100,241.21,NA,NA,488.42,500.08,0.952639206361887,0.894147691305234,2.37616790179967
"Utility","6",100,122.33,NA,NA,250.66,262.32,0,0.731078514285612,2.45878304802702
"Utility","7",100,137.09,NA,NA,280.18,291.84,1,0.616522443626405,4.41032953389003
"Utility","8",100,145.03,NA,NA,296.06,307.72,0.970050637344637,0.713821792937628,2.00319901908799
"Utility","9",100,212.82,NA,NA,431.64,443.3,1,0.497028356762832,5.15365677752698
"Utility","10",100,44.38,NA,NA,94.76,106.42,0,1,1.38969598022192
"Utility","11",100,147.48,NA,NA,300.96,312.62,0.982394061757884,0.6088273556425,4.57130200676376
"Utility","12",100,206.69,NA,NA,419.38,431.04,0,0.441516784136386,2.14666377278663
"Utility","13",100,119.35,NA,NA,244.7,256.36,0.954982302895962,0.811123008029146,2.33176191710481
"Utility","14",100,126.62,NA,NA,259.24,270.9,0.975605401756082,0.604189071083255,5.24423519432523
"Utility","15",100,180.09,NA,NA,366.18,377.84,1,0.699149179242168,2.35269587119853
"Utility","16",100,120.13,NA,NA,246.26,257.92,0.9614109501635,0.870352208248117,2.10485295274217
"Utility","17",100,159.46,NA,NA,324.92,336.58,0.0145866435796635,0.410362472514372,8.52892186494894
"Utility","18",100,201.33,NA,NA,408.66,420.32,0,0.517235096889328,3.37605208902182
"Utility","19",100,228.74,NA,NA,463.48,475.14,1,0.495193443431377,5.07587360710875
"Utility","20",100,98.47,NA,NA,202.94,214.6,1,0.834586706286061,2.60423212920623
"Utility","21",100,94.79,NA,NA,195.58,207.24,0.927735962624059,0.885461092166946,2.99798582663425
"Utility","22",100,97.03,NA,NA,200.06,211.72,1,0.64423142339604,6.08773488074031
"Utility","23",100,101.41,NA,NA,208.82,220.48,1,0.798593494643978,2.6165929298245
"Utility","24",100,99.31,NA,NA,204.62,216.28,0,0.937557729915122,2.92412044912109
"Utility","25",100,147.63,NA,NA,301.26,312.92,0.983394323492701,0.709454909360686,3.28033214959548
"Utility","26",100,225.63,NA,NA,457.26,468.92,0.992406742572492,0.76607526093975,1.57258924524441
"Utility","27",100,128.73,NA,NA,263.46,275.12,1,0.768525544727491,2.59965171102498
"Utility","28",100,173.84,NA,NA,353.68,365.34,0.973276692254028,0.704333941288532,2.07445665461905
"Utility","29",100,187.83,NA,NA,381.66,393.32,0.978514085756449,0.634941586357343,4.16190050319157
"Utility","31",100,114.91,NA,NA,235.82,247.48,1,0.754399318681279,2.76105048756878
"Utility","32",100,104.2,NA,NA,214.4,226.06,0,0.703427687795507,2.23798462541277
"Utility","34",100,76.92,NA,NA,159.84,171.5,1,1,5.18159836951037
"Utility","35",100,139.57,NA,NA,285.14,296.8,0.964125974444618,0.73858824718615,2.99869558529647
"Utility","36",100,216.89,NA,NA,439.78,451.44,0.946814784430285,0.635940619899753,5.03023011628903
"Utility","37",100,127.96,NA,NA,261.92,273.58,1,0.781862166403434,2.20773153062516
"Utility","38",100,242.4,NA,NA,490.8,502.46,1.78467655063326e-05,1.74204098708783e-05,0
"Utility","39",100,217.23,NA,NA,440.46,452.12,0,0.467384445198641,5.40244185640081
"Utility","40",100,172.31,NA,NA,350.62,362.28,0.974699752718705,0.545189015423534,4.19412097294203
"Utility","41",100,143.71,NA,NA,293.42,305.08,0.991564705962469,0.70141861037385,2.94173844005761
"Utility","42",100,75.24,NA,NA,156.48,168.14,0.926323634691196,0.807810220844164,4.79846253936557
