"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"RSTD","91",83.89,124.67,NA,NA,255.34,267,1.16611046467888e-06,0.702158406701568,0.518637117556606
"RSTD","92",54.17,227.37,NA,NA,460.74,472.4,0.127687245014925,0.184335774896191,0.0288752978176222
"RSTD","93",79.17,148.78,NA,NA,303.56,315.22,7.86556537581234e-05,0.640666030234197,0.487412053867439
"RSTD","94",98.33,17.64,NA,NA,41.28,52.94,0.085284035935394,0.923877970920421,4.62064285571427
"RSTD","95",83.61,130.6,NA,NA,267.2,278.86,0.00706257025531564,0.0364450125288259,0.712724423925144
"RSTD","96",81.11,170.86,NA,NA,347.72,359.38,0.0188028625873865,0.113808281974774,0.611054077622824
"RSTD","97",93.61,78.36,NA,NA,162.72,174.38,0.0172806193739955,0.03512898848822,1.90626200158633
"RSTD","98",81.67,154.7,NA,NA,315.4,327.06,0.0484880084096792,0.127086555665329,0.965510090997435
"RSTD","99",93.61,59.46,NA,NA,124.92,136.58,0.0331166252697818,0.186525190276453,0.991493010932355
"RSTD","100",90.56,85.02,NA,NA,176.04,187.7,0.0347645256915457,0.504682250285729,0.828227032281315
"RSTD","101",70.56,168.89,NA,NA,343.78,355.44,0.000721573247151802,0.0213940494608677,0.411473175571585
"RSTD","102",86.11,175.16,NA,NA,356.32,367.98,0.998359183340697,0.998890357523116,0.832618796088999
"RSTD","103",96.11,50.78,NA,NA,107.56,119.22,0.0186795409559608,0.152615658139267,1.16494294884167
"RSTD","104",97.5,31.2,NA,NA,68.4,80.06,4.8811918987143e-06,0.906547817879652,1.20412857582382
"RSTD","105",96.11,40.11,NA,NA,86.22,97.88,0.0649883515334899,0.809090142954997,1.11049512238556
"RSTD","106",88.89,85.11,NA,NA,176.22,187.88,0.00549545160613801,0.0265959962857986,0.69865752364544
"RSTD","107",83.61,102.51,NA,NA,211.02,222.68,0.0202064219968555,0.0105505633691093,1.26960933334109
"RSTD","108",84.17,129.24,NA,NA,264.48,276.14,0.0391080617539341,0.0965016402938266,1.04433086628927
"RSTD","109",68.89,161.35,NA,NA,328.7,340.36,0.0329020179084597,0.0307842634979747,0.455688031949906
"RSTD","110",97.5,35.06,NA,NA,76.12,87.78,0.0488851003902089,0.997116051868062,1.31675368916282
"RSTD","111",89.17,67.74,NA,NA,141.48,153.14,0.050758344757312,0.154361496771052,1.07691665579868
"RSTD","113",92.22,66.17,NA,NA,138.34,150,0.0336400329788359,0.999653089748352,0.794060136296931
"RSTD","114",87.22,93.16,NA,NA,192.32,203.98,0.0233311712786512,0.109473763881459,0.75857957589917
"RSTD","115",75.56,160.57,NA,NA,327.14,338.8,0.0365883369839011,0.0159209546149154,0.547998363612372
"RSTD","116",92.22,67.94,NA,NA,141.88,153.54,0.0277046289695621,0.493216358458229,0.783919858458065
"RSTD","117",74.44,162.68,NA,NA,331.36,343.02,0.00334473965804285,0.0273096895183638,0.504917143174785
"RSTD","118",92.22,73,NA,NA,152,163.66,2.22488422820948e-05,0.00574224730161376,0.754228373212039
"RSTD","119",99.17,14.17,NA,NA,34.34,46,0.0051813437881587,0.964158540718485,4.9719604420064
"RSTD","120",92.78,59.51,NA,NA,125.02,136.68,1.62787246866074e-05,0.537324981457174,0.818711831040675
"RSTD","121",82.5,140.79,NA,NA,287.58,299.24,0.472838670255693,0.803413061265882,0.753504752683306
"RSTD","122",87.78,151.77,NA,NA,309.54,321.2,0.0258659611542931,0.245720228812841,0.986190649065815
"RSTD","123",86.67,105.21,NA,NA,216.42,228.08,1.63279227792945e-05,0.734017049006709,0.613858086284256
"RSTD","124",89.17,86.68,NA,NA,179.36,191.02,0.000126165722437006,0.000847093881576784,0.616765392112208
"RSTD","125",89.72,92.37,NA,NA,190.74,202.4,0.000948134304390351,0.98216671166619,0.783341614898156
"RSTD","126",79.72,153.92,NA,NA,313.84,325.5,0.224112597201676,0.989364695317914,0.443766955319311
"RSTD","127",94.72,69.62,NA,NA,145.24,156.9,5.41533964990416e-05,0.38962913934208,0.946092170661803
"RSTD","128",57.22,227.38,NA,NA,460.76,472.42,0.324655136106076,0.683994213667879,0.0295598577983993
"RSTD","129",97.5,31.56,NA,NA,69.12,80.78,0.0343707911643266,0.093596023716028,4.63182983241178
"Utility","1",65.28,227.07,NA,NA,460.14,471.8,0.0154397866237334,0.523015515516892,3.21265478967905
"Utility","2",70,178.93,NA,NA,363.86,375.52,0.0029984868438995,0.784762540962107,0.900917960654696
"Utility","3",89.44,81.47,NA,NA,168.94,180.6,1.5215159872035e-05,0.613802572989246,4.12204922022481
"Utility","4",93.06,64.16,NA,NA,134.32,145.98,0.00891230955083618,0.92881501662016,4.19691529601515
"Utility","5",95.28,50.27,NA,NA,106.54,118.2,4.81143772024697e-05,0.817398796632091,2.91060024323743
"Utility","6",84.44,114.32,NA,NA,234.64,246.3,2.3159978613563e-06,0.934543578048589,0.829374545066534
"Utility","7",88.06,85.91,NA,NA,177.82,189.48,3.34085522130698e-05,0.572695562282865,5.54803656731005
"Utility","8",60.56,210.68,NA,NA,427.36,439.02,0.368396584412435,0.999340033477946,0.0470160309535415
"Utility","9",59.17,205.9,NA,NA,417.8,429.46,0.0522711900384242,0.99944131445546,0.05371493950107
"Utility","10",96.94,37.03,NA,NA,80.06,91.72,0.000224091775391899,0.754299041194855,4.54087507783017
"Utility","11",55.56,225.76,NA,NA,457.52,469.18,0.41278877022204,0.997098579397282,0.041667651781525
"Utility","12",58.06,207.45,NA,NA,420.9,432.56,0.249652005714225,0.926102802844542,0.0614290524130663
"Utility","13",92.5,56.48,NA,NA,118.96,130.62,5.43435426094739e-06,0.644291803142724,4.74578066893455
"Utility","14",59.72,215.28,NA,NA,436.56,448.22,0.21230075605432,0.999869401703577,0.0509225582647432
