simulate_model,fit_model,iteration,ACC,LogL,LogPr,LogPo,AIC,BIC,input_param_1,input_param_2,input_param_3,output_param_1,output_param_2,output_param_3
Utility,Utility,52,100,-182.01,NA,NA,370.02,381.68,0.378760502,0.716149266,1.183828596,0.334557331,0.651917899,0.819247447
Utility,Utility,53,100,-210.01,NA,NA,426.02,437.68,0.843001339,0.428967847,0.430095954,0.84844001,0.035678148,1.286052136
Utility,Utility,54,100,-133.21,NA,NA,272.42,284.08,0.111280993,0.926345026,1.52358876,0.1723505,0.972566639,0.845120183
Utility,Utility,55,100,-92.21,NA,NA,190.42,202.08,0.231767057,0.779834398,3.557625862,0.308506901,0.662202403,4.999992473
Utility,Utility,56,100,-133.15,NA,NA,272.3,283.96,0.386252531,0.815260801,1.644740685,0.399543398,0.554193866,4.999997502
Utility,Utility,57,100,-229.68,NA,NA,465.36,477.02,0.652987489,0.6702823,0.116263606,0.968372264,0.243164444,0.349375687
Utility,Utility,58,100,-226.79,NA,NA,459.58,471.24,0.560497719,0.274772667,0.529099579,0.064061269,0.227361184,0.394867014
Utility,Utility,59,100,-189.5,NA,NA,385,396.66,0.59710633,0.589335348,0.931611172,0.540914245,0.346554499,1.706714241
Utility,Utility,60,100,-189.45,NA,NA,384.9,396.56,0.987134295,0.800411854,1.297647141,0.947321031,0.576640183,3.654230928
Utility,Utility,61,100,-242.4,NA,NA,490.8,502.46,0.718285635,0.565618214,0.064915997,0.115790151,0.059938719,5.07E-09
Utility,Utility,62,100,-209.46,NA,NA,424.92,436.58,0.12512722,0.773224814,0.583291863,0.431028126,0.041926558,2.74448593
Utility,Utility,63,100,-242.28,NA,NA,490.56,502.22,0.499009405,0.098831951,0.092432989,0.039156426,5.15E-07,3.43E-05
Utility,Utility,64,100,-178.85,NA,NA,363.7,375.36,0.333673485,0.454882016,2.706964234,0.470260707,0.188976079,4.999999002
Utility,Utility,65,100,-242.34,NA,NA,490.68,502.34,0.810415167,0.018728345,0.165121834,4.20E-06,1.30E-06,1.55E-05
Utility,Utility,66,100,-227.67,NA,NA,461.34,473,0.461979309,0.296923782,0.458040716,0.062824849,2.92E-07,0.99046784
Utility,Utility,67,100,-232.75,NA,NA,471.5,483.16,0.285626433,0.528872284,0.147296045,0.03492156,0.196980382,0.420114923
Utility,Utility,68,100,-193.03,NA,NA,392.06,403.72,0.732509627,0.600311974,0.449271725,0.782167688,0.302554892,0.900714181
Utility,Utility,69,100,-190.83,NA,NA,387.66,399.32,0.977929984,0.529096167,0.751786147,0.751059484,0.144014697,1.807850069
Utility,Utility,70,100,-238.03,NA,NA,482.06,493.72,0.98177182,0.159414227,0.477379389,0.935865292,0.050003639,0.477060419
Utility,Utility,71,100,-242.4,NA,NA,490.8,502.46,0.922829337,0.366323065,0.086443076,0.584694214,2.22E-06,3.05E-07
Utility,Utility,72,100,-215.53,NA,NA,437.06,448.72,0.437475311,0.144657691,1.512042457,0.052644803,2.29E-07,1.825136589
Utility,Utility,73,100,-142.7,NA,NA,291.4,303.06,0.081240393,0.858433881,1.576746266,0.169096656,0.701691219,2.475028694
Utility,Utility,74,100,-242.38,NA,NA,490.76,502.42,0.76906401,0.423705151,0.055009087,0.985428263,1.78E-06,5.49E-06
Utility,Utility,75,100,-242.38,NA,NA,490.76,502.42,0.272335054,0.099244234,0.019572684,0.942806313,1.73E-07,4.17E-06
Utility,Utility,76,100,-190.49,NA,NA,386.98,398.64,0.714246998,0.356464033,1.335081906,0.50735177,0.653062154,0.345380351
Utility,Utility,77,100,-192.41,NA,NA,390.82,402.48,0.1651053,0.620260003,2.117596302,0.346766342,0.319654831,2.962174739
Utility,Utility,78,100,-195.67,NA,NA,397.34,409,0.948594216,0.818483958,0.400698857,0.672429181,0.699806907,0.384457798
Utility,Utility,79,100,-242.4,NA,NA,490.8,502.46,0.641159481,0.713674182,0.041482872,0.151427141,0.352999255,2.08E-07
Utility,Utility,80,100,-134.07,NA,NA,274.14,285.8,0.602592711,0.79892313,1.657775987,0.524710472,0.560250829,4.999998568
Utility,Utility,81,100,-194.68,NA,NA,395.36,407.02,0.026832678,0.983408807,1.428271259,0.172753331,0.999999623,0.478909726
Utility,Utility,82,100,-242.28,NA,NA,490.56,502.22,0.39037489,0.210965644,0.070930112,0.039156426,5.15E-07,3.43E-05
Utility,Utility,83,100,-242.4,NA,NA,490.8,502.46,0.909624357,0.065516321,0.479556284,0.355194008,0.053330835,2.82E-07
Utility,Utility,84,100,-180.83,NA,NA,367.66,379.32,0.89458572,0.928069569,0.784675158,0.845114442,0.888988333,0.815303616
Utility,Utility,85,100,-209.22,NA,NA,424.44,436.1,0.167125978,0.591124507,0.769183936,0.410203242,3.62E-08,2.676550683
Utility,Utility,86,100,-242.4,NA,NA,490.8,502.46,0.096351532,0.187938303,0.166461431,0.025872984,0.169227576,2.08E-07
Utility,Utility,87,100,-77.84,NA,NA,161.68,173.34,0.81258235,0.879132094,4.40387531,0.836923169,0.99483926,1.588845421
Utility,Utility,88,100,-225.26,NA,NA,456.52,468.18,0.44896121,0.690639522,0.123227803,0.091375297,1.37E-08,1.058344547
Utility,Utility,89,100,-193.54,NA,NA,393.08,404.74,0.352596259,0.519048273,0.771270071,0.583943967,8.41E-08,3.34218831
Utility,Utility,90,100,-185.06,NA,NA,376.12,387.78,0.713129502,0.112127762,3.417423472,0.728506063,0.297014474,1.97805456
Utility,Utility,91,100,-242.4,NA,NA,490.8,502.46,0.102771485,0.098519151,0.348240172,0.054775467,0.324612806,6.24E-07
Utility,Utility,92,100,-228.96,NA,NA,463.92,475.58,0.149973102,0.461772012,0.26133319,0.084057224,0.030348525,0.829085114
Utility,Utility,93,100,-187.35,NA,NA,380.7,392.36,0.435881547,0.780427941,0.681397346,0.383216636,0.75923255,0.427261067
Utility,Utility,94,100,-84.85,NA,NA,175.7,187.36,0.975024477,0.799848799,4.332818228,0.892289786,0.948839198,4.224162554
Utility,Utility,95,100,-192.96,NA,NA,391.92,403.58,0.723246149,0.62337863,0.456225722,0.785117806,0.160346463,1.589088698
Utility,Utility,96,100,-222.8,NA,NA,451.6,463.26,0.323681307,0.444453429,0.446843124,0.095146912,0.040673386,1.295417757
Utility,Utility,97,100,-242.4,NA,NA,490.8,502.46,0.52151065,0.409498472,0.118169202,0.858540449,0.218129087,4.20E-09
Utility,Utility,98,100,-191.14,NA,NA,388.28,399.94,0.418908317,0.978637759,0.211078093,0.514807032,0.832431136,0.273677489
Utility,Utility,99,100,-188.18,NA,NA,382.36,394.02,0.789539839,0.418743935,2.493489913,0.523184612,0.732321044,0.393233226
Utility,Utility,100,100,-233.21,NA,NA,472.42,484.08,0.956703608,0.607802341,0.108669339,0.882643052,0.173547876,0.401464148
